"","TownName","ratio","year"
"2263",NA,0.5,2016
"2264",NA,0.285714285714286,2016
"2265","chelmsford",0.2,2016
"2266","chelsea",0,2016
"2267",NA,0,2016
"2268",NA,0,2016
"2269",NA,0,2016
"2270",NA,0.25,2016
"2271","hatfield",0,2016
"2272","carver",0.2,2016
"2273","charlemont",0.25,2016
"2274",NA,0,2016
"2275",NA,0.2,2016
"2276",NA,0.333333333333333,2016
"2277",NA,0.333333333333333,2016
"2278","holbrook",0.166666666666667,2016
"2279","hudson",0.2,2016
"2280","holyoke",0.142857142857143,2016
"2281","hopedale",0.25,2016
"2282",NA,0.333333333333333,2016
"2283","milton",0.6,2016
"2284","medway",0.166666666666667,2016
"2285","lenox",0,2016
"2286",NA,0,2016
"2287","lexington",0.625,2016
"2288",NA,0.333333333333333,2016
"2289","lincoln",0.571428571428571,2016
"2290","methuen",0.6,2016
"2291",NA,0,2016
"2292",NA,0.333333333333333,2016
"2293",NA,0.666666666666667,2016
"2294",NA,0.333333333333333,2016
"2295","natick",0.833333333333333,2016
"2296",NA,0,2016
"2297",NA,0,2016
"2298",NA,0,2016
"2299",NA,0,2016
"2300","gill",0.4,2016
"2301",NA,0.4,2016
"2302","greenfield",0.428571428571429,2016
"2303",NA,0.125,2016
"2304",NA,0,2016
"2305",NA,0,2016
"2306",NA,0.2,2016
"2307",NA,0,2016
"2308",NA,0,2016
"2309","lee",0,2016
"2310","hanover",0,2016
"2311",NA,0,2016
"2312","medfield",0.8,2016
"2313","medford",0.666666666666667,2016
"2314","reading",0.5,2016
"2315",NA,0,2016
"2316","needham",1,2016
"2317",NA,0,2016
"2318","lowell",0,2016
"2319","halifax",0.166666666666667,2016
"2320","hamilton",0,2016
"2321","marblehead",0.5,2016
"2322",NA,0,2016
"2323",NA,0,2016
"2324",NA,0,2016
"2325",NA,0,2016
"2326","hull",0,2016
"2327",NA,0,2016
"2328",NA,0,2016
"2329","lawrence",1,2016
"2330",NA,0,2016
"2331",NA,0.333333333333333,2016
"2332",NA,0.428571428571429,2016
"2333","malden",0.5,2016
"2334","tewksbury",0.4,2016
"2335",NA,0,2016
"2336",NA,0.4,2016
"2337",NA,0,2016
"2338","somerville",0.75,2016
"2339","provincetown",0,2016
"2340","randolph",0.428571428571429,2016
"2341",NA,0.2,2016
"2342","norwood",1,2016
"2343",NA,0,2016
"2344",NA,0.2,2016
"2345","northampton",0.2,2016
"2346",NA,0.375,2016
"2347",NA,0,2016
"2348",NA,0.25,2016
"2349","norwell",0.333333333333333,2016
"2350",NA,0,2016
"2351","north adams",0.25,2016
"2352","north attleboro",0.25,2016
"2353",NA,0,2016
"2354",NA,0.2,2016
"2355",NA,0,2016
"2356",NA,0,2016
"2357",NA,0.142857142857143,2016
"2358",NA,0,2016
"2359","pittsfield",0,2016
"2360",NA,0,2016
"2361",NA,0.4,2016
"2362",NA,0.2,2016
"2363",NA,0,2016
"2364",NA,0,2016
"2365",NA,0,2016
"2366",NA,0,2016
"2367",NA,0,2016
"2368",NA,0,2016
"2369",NA,0.166666666666667,2016
"2370",NA,0,2016
"2371","stockbridge",0,2016
"2372","stoneham",0.714285714285714,2016
"2373",NA,0.285714285714286,2016
"2374","shelburne",0.5,2016
"2375","sherborn",0.714285714285714,2016
"2376",NA,0,2016
"2377",NA,0,2016
"2378",NA,0,2016
"2379",NA,0.2,2016
"2380","newton",0.571428571428571,2016
"2381","norfolk",0.571428571428571,2016
"2382","north andover",0.428571428571429,2016
"2383",NA,0.25,2016
"2384",NA,0,2016
"2385","north reading",0.666666666666667,2016
"2386",NA,0,2016
"2387","stoughton",0.333333333333333,2016
"2388",NA,0.166666666666667,2016
"2389",NA,0.777777777777778,2016
"2390","sunderland",0.571428571428571,2016
"2391","swampscott",0.333333333333333,2016
"2392",NA,0,2016
"2393",NA,0.5,2016
"2394",NA,0,2016
"2395",NA,0,2016
"2396","middleton",0.285714285714286,2016
"2397","milford",0.166666666666667,2016
"2398","millis",0.4,2016
"2399",NA,0,2016
"2400","peabody",0.4,2016
"2401",NA,0.25,2016
"2402",NA,0,2016
"2403","sharon",0.571428571428571,2016
"2404","southwick",0,2016
"2405",NA,0,2016
"2406",NA,0.571428571428571,2016
"2407",NA,0,2016
"2408","whately",0.166666666666667,2016
"2409","williamstown",0,2016
"2410","rockport",0,2016
"2411",NA,0,2016
"2412",NA,0,2016
"2413","worcester",0,2016
"2414",NA,0.2,2016
"2415",NA,0,2016
"2416","tyngsborough",0.166666666666667,2016
"2417",NA,0.142857142857143,2016
"2418","wakefield",0.8,2016
"2419",NA,0,2016
"2420","westfield",0.125,2016
"2421",NA,0,2016
"2422",NA,0,2016
"2423",NA,0,2016
"2424","saugus",0.5,2016
"2425",NA,0.142857142857143,2016
"2426","weston",1,2016
"2427","westwood",0.833333333333333,2016
"2428",NA,0.166666666666667,2016
"2429",NA,0,2016
"2430",NA,0,2016
"2431",NA,0,2016
"2432","south hadley",0.4,2016
"2433","southampton",0.166666666666667,2016
"2434","southborough",0.666666666666667,2016
"2435",NA,0,2016
"2436",NA,0,2016
"2437",NA,0,2016
"2438","walpole",0.714285714285714,2016
"2439","waltham",0.666666666666667,2016
"2440",NA,0.2,2016
"2441","watertown",1,2016
"2442","wayland",0.666666666666667,2016
"2443",NA,0,2016
"2444","wellesley",0.6,2016
"2445",NA,0.333333333333333,2016
"2446","topsfield",0.166666666666667,2016
"2447",NA,0,2016
"2448",NA,0.333333333333333,2016
"2449",NA,0,2016
"2450",NA,0.333333333333333,2016
"2451","salem",0.2,2016
"2452",NA,0,2016
"2453",NA,0,2016
"2454","wilmington",0.285714285714286,2016
"2455",NA,0.5,2016
"2456",NA,0.833333333333333,2016
"2457",NA,0,2016
"2458",NA,0,2017
"2459","plainville",0.75,2017
"2460",NA,0.75,2017
"2461",NA,0.428571428571429,2017
"2462","scituate",0.75,2017
"2463",NA,0,2017
"2464",NA,0.4,2017
"2465",NA,0,2017
"2466",NA,0.5,2017
"2467","northborough",0.333333333333333,2017
"2468",NA,0.333333333333333,2017
"2469",NA,0,2017
"2470","wareham",0.333333333333333,2017
"2471",NA,0.375,2017
"2472",NA,0.6,2017
"2473",NA,0.2,2017
"2474",NA,0.6,2017
"2475","westford",0.5,2017
"2476","whitman",0.2,2017
"2477",NA,0.428571428571429,2017
"2478","yarmouth",0,2017
"2479",NA,0,2017
"2480","winchester",0.8,2017
"2481",NA,0.333333333333333,2017
"2482",NA,0.571428571428571,2017
"2483",NA,0.375,2017
"2484",NA,0.166666666666667,2017
"2485","adams",0.333333333333333,2017
"2486",NA,0.666666666666667,2017
"2487","amherst",0.5,2017
"2488",NA,0,2017
"2489",NA,0.25,2017
"2490",NA,0.25,2017
"2491",NA,1,2017
"2492",NA,0,2017
"2493","belchertown",0.142857142857143,2017
"2494",NA,0.5,2017
"2495",NA,0.5,2017
"2496",NA,0,2017
"2497",NA,0.166666666666667,2017
"2498",NA,0.5,2017
"2499",NA,0.25,2017
"2500","brockton",0.5,2017
"2501",NA,0.4,2017
"2502",NA,0.5,2017
"2503",NA,0.166666666666667,2017
"2504",NA,0,2017
"2505",NA,0.666666666666667,2017
"2506",NA,0,2017
"2507",NA,0.666666666666667,2017
"2508",NA,0,2017
"2509",NA,0.166666666666667,2017
"2510","acton",0.375,2017
"2511","attleboro",0.4,2017
"2512",NA,0.666666666666667,2017
"2513","blackstone",0.333333333333333,2017
"2514","boston",0.727272727272727,2017
"2515",NA,0,2017
"2516",NA,0,2017
"2517",NA,0,2017
"2518","duxbury",0.5,2017
"2519","eastham",0.5,2017
"2520","essex",0.5,2017
"2521",NA,0.333333333333333,2017
"2522",NA,0.75,2017
"2523",NA,0.428571428571429,2017
"2524",NA,0.4,2017
"2525","great barrington",0.333333333333333,2017
"2526",NA,0,2017
"2527",NA,0,2017
"2528",NA,0.666666666666667,2017
"2529","leverett",0.6,2017
"2530","mansfield",0.857142857142857,2017
"2531","mashpee",0.333333333333333,2017
"2532",NA,0.444444444444444,2017
"2533",NA,0.666666666666667,2017
"2534",NA,0,2017
"2535","grafton",0.142857142857143,2017
"2536",NA,0.4,2017
"2537",NA,0,2017
"2538","gloucester",0.5,2017
"2539",NA,0,2017
"2540",NA,0.166666666666667,2017
"2541","marion",0.333333333333333,2017
"2542","mendon",0.285714285714286,2017
"2543",NA,0.166666666666667,2017
"2544","townsend",0,2017
"2545",NA,0.4,2017
"2546",NA,0,2017
"2547",NA,0.6,2017
"2548","orleans",0.5,2017
"2549","dedham",0.8,2017
"2550",NA,0.8,2017
"2551",NA,0.333333333333333,2017
"2552","deerfield",0.833333333333333,2017
"2553",NA,0,2017
"2554",NA,0.166666666666667,2017
"2555","brookline",1,2017
"2556","hadley",0.875,2017
"2557","bridgewater",0.2,2017
"2558","brimfield",0,2017
"2559",NA,1,2017
"2560",NA,0.6,2017
"2561",NA,0.166666666666667,2017
"2562",NA,0,2017
"2563","easton",0.5,2017
"2564",NA,0,2017
"2565","egremont",0.25,2017
"2566","falmouth",0.333333333333333,2017
"2567","franklin",0.5,2017
"2568","foxborough",0.857142857142857,2017
"2569",NA,0,2017
"2570","framingham",0.857142857142857,2017
"2571",NA,0.6,2017
"2572",NA,0,2017
"2573",NA,0.4,2017
"2574",NA,0,2017
"2575","andover",0.857142857142857,2017
"2576","arlington",1,2017
"2577","ashland",0.6,2017
"2578",NA,0,2017
"2579",NA,0,2017
"2580","belmont",1,2017
"2581",NA,0,2017
"2582",NA,0.333333333333333,2017
"2583",NA,0.428571428571429,2017
"2584","danvers",0.666666666666667,2017
"2585",NA,0.125,2017
"2586","kingston",0.4,2017
"2587","lanesborough",0.2,2017
"2588",NA,0.166666666666667,2017
"2589",NA,0.333333333333333,2017
"2590",NA,0,2017
"2591",NA,0.166666666666667,2017
"2592","marlborough",0.666666666666667,2017
"2593","marshfield",0.75,2017
"2594","maynard",0.5,2017
"2595","melrose",0.8,2017
"2596",NA,0,2017
"2597",NA,0.4,2017
"2598","montague",0.571428571428571,2017
"2599",NA,0.2,2017
"2600",NA,0.5,2017
"2601","buckland",0.4,2017
"2602","cambridge",1,2017
"2603","canton",1,2017
"2604",NA,0.666666666666667,2017
"2605","cohasset",0.666666666666667,2017
"2606","concord",0.571428571428571,2017
"2607","dover",0.857142857142857,2017
"2608",NA,0,2017
"2609",NA,0.666666666666667,2017
"2610",NA,0,2017
"2611","braintree",0.5,2017
"2612","brewster",0.333333333333333,2017
"2613",NA,0.142857142857143,2017
"2614",NA,0.5,2017
"2615",NA,0.857142857142857,2017
"2616","chelmsford",0.6,2017
"2617","chelsea",0,2017
"2618",NA,0,2017
"2619",NA,0.5,2017
"2620",NA,0,2017
"2621",NA,0.5,2017
"2622","hatfield",0.8,2017
"2623","carver",0.4,2017
"2624","charlemont",0.25,2017
"2625",NA,0,2017
"2626",NA,0.4,2017
"2627",NA,0.333333333333333,2017
"2628",NA,0.333333333333333,2017
"2629","holbrook",0.5,2017
"2630","hudson",0.2,2017
"2631","holyoke",0.571428571428571,2017
"2632","hopedale",0.5,2017
"2633",NA,0.5,2017
"2634","milton",0.8,2017
"2635","medway",0.666666666666667,2017
"2636","lenox",0.6,2017
"2637",NA,0,2017
"2638","lexington",0.625,2017
"2639",NA,0.333333333333333,2017
"2640","lincoln",0.714285714285714,2017
"2641","methuen",0.6,2017
"2642",NA,0,2017
"2643",NA,0.333333333333333,2017
"2644",NA,0.833333333333333,2017
"2645",NA,0.666666666666667,2017
"2646","natick",1,2017
"2647",NA,0.6,2017
"2648",NA,0,2017
"2649",NA,0,2017
"2650",NA,0,2017
"2651","gill",0.4,2017
"2652",NA,0.4,2017
"2653","greenfield",0.428571428571429,2017
"2654",NA,0.375,2017
"2655",NA,0,2017
"2656",NA,0,2017
"2657",NA,0.2,2017
"2658",NA,0.5,2017
"2659",NA,0,2017
"2660","lee",0.5,2017
"2661","hanover",0.25,2017
"2662",NA,0.25,2017
"2663","medfield",1,2017
"2664","medford",0.833333333333333,2017
"2665","reading",0.666666666666667,2017
"2666",NA,0,2017
"2667","needham",1,2017
"2668",NA,0.25,2017
"2669","lowell",0.6,2017
"2670","halifax",0.166666666666667,2017
"2671","hamilton",0.4,2017
"2672","marblehead",1,2017
"2673",NA,0,2017
"2674",NA,0,2017
"2675",NA,0,2017
"2676",NA,0,2017
"2677","hull",0.5,2017
"2678",NA,0,2017
"2679",NA,0,2017
"2680","lawrence",1,2017
"2681",NA,0,2017
"2682",NA,0.666666666666667,2017
"2683",NA,0.857142857142857,2017
"2684","malden",0.666666666666667,2017
"2685","tewksbury",0.6,2017
"2686",NA,0.166666666666667,2017
"2687",NA,0.4,2017
"2688",NA,0,2017
"2689","somerville",1,2017
"2690","provincetown",0,2017
"2691","randolph",0.714285714285714,2017
"2692",NA,0.4,2017
"2693","norwood",1,2017
"2694",NA,0,2017
"2695",NA,0.4,2017
"2696","northampton",0.4,2017
"2697",NA,0.75,2017
"2698",NA,0.333333333333333,2017
"2699",NA,0.25,2017
"2700","norwell",0.5,2017
"2701",NA,0,2017
"2702","north adams",0.5,2017
"2703","north attleboro",1,2017
"2704",NA,0,2017
"2705",NA,0.4,2017
"2706",NA,0,2017
"2707",NA,0,2017
"2708",NA,0.142857142857143,2017
"2709",NA,0.166666666666667,2017
"2710","pittsfield",0.166666666666667,2017
"2711",NA,0,2017
"2712",NA,0.8,2017
"2713",NA,0.6,2017
"2714",NA,0.166666666666667,2017
"2715",NA,0.6,2017
"2716",NA,0,2017
"2717",NA,0,2017
"2718",NA,0,2017
"2719",NA,0.333333333333333,2017
"2720",NA,0.5,2017
"2721",NA,0,2017
"2722","stockbridge",0.6,2017
"2723","stoneham",0.857142857142857,2017
"2724",NA,0.428571428571429,2017
"2725","shelburne",0.5,2017
"2726","sherborn",0.857142857142857,2017
"2727",NA,0,2017
"2728",NA,0,2017
"2729",NA,0,2017
"2730",NA,0.2,2017
"2731","newton",0.857142857142857,2017
"2732","norfolk",0.857142857142857,2017
"2733","north andover",0.714285714285714,2017
"2734",NA,0.25,2017
"2735",NA,0.2,2017
"2736","north reading",0.833333333333333,2017
"2737",NA,0,2017
"2738","stoughton",0.833333333333333,2017
"2739",NA,0.166666666666667,2017
"2740",NA,0.888888888888889,2017
"2741","sunderland",0.857142857142857,2017
"2742","swampscott",0.666666666666667,2017
"2743",NA,0,2017
"2744",NA,0.5,2017
"2745",NA,0,2017
"2746",NA,0,2017
"2747","middleton",0.714285714285714,2017
"2748","milford",0.333333333333333,2017
"2749","millis",0.8,2017
"2750",NA,0,2017
"2751","peabody",0.6,2017
"2752",NA,0.25,2017
"2753",NA,0,2017
"2754","sharon",1,2017
"2755","southwick",0.333333333333333,2017
"2756",NA,0,2017
"2757",NA,0.714285714285714,2017
"2758",NA,0.285714285714286,2017
"2759","whately",0.5,2017
"2760","williamstown",0.4,2017
"2761","rockport",1,2017
"2762",NA,0,2017
"2763",NA,0,2017
"2764","worcester",0.125,2017
"2765",NA,0.8,2017
"2766",NA,0.5,2017
"2767","tyngsborough",0.5,2017
"2768",NA,0.571428571428571,2017
"2769","wakefield",0.8,2017
"2770",NA,0,2017
"2771","westfield",0.375,2017
"2772",NA,0,2017
"2773",NA,0,2017
"2774",NA,0.5,2017
"2775","saugus",0.5,2017
"2776",NA,0.285714285714286,2017
"2777","weston",1,2017
"2778","westwood",0.833333333333333,2017
"2779",NA,0.333333333333333,2017
"2780",NA,0,2017
"2781",NA,0.125,2017
"2782",NA,0,2017
"2783","south hadley",0.6,2017
"2784","southampton",0.333333333333333,2017
"2785","southborough",0.666666666666667,2017
"2786",NA,0,2017
"2787",NA,0,2017
"2788",NA,0,2017
"2789","walpole",1,2017
"2790","waltham",1,2017
"2791",NA,0.2,2017
"2792","watertown",1,2017
"2793","wayland",0.833333333333333,2017
"2794",NA,0,2017
"2795","wellesley",0.8,2017
"2796",NA,0.333333333333333,2017
"2797","topsfield",0.5,2017
"2798",NA,0.5,2017
"2799",NA,0.5,2017
"2800",NA,0,2017
"2801",NA,0.333333333333333,2017
"2802","salem",0.8,2017
"2803",NA,0,2017
"2804",NA,0,2017
"2805","wilmington",0.571428571428571,2017
"2806",NA,0.5,2017
"2807",NA,0.833333333333333,2017
"2808",NA,0,2017
