"","Name","Type","County","Form of government","Population","FormYear","T21Date","Year","FIPS","State","Smoking rank","Diet and Exercise Rank","Alcohol useRank","Unsafe Sex Rank","Access to Care Rank","Quality of care Rank","Education Rank","Employment Rank","Income Rank","Family and social support Rank","Community Rank","Air Quality Rank","Built Enviornment Rank","Mortality Rank","Morbidity Rank","Health Behaviors Rank","Clinical Care Rank","Social Economic factors Rank","Physical Enviornment Rank","T21year","Event"
"11321","Medway","Town","Norfolk","Open town meeting","12752.0",1713,2014-08-25,2017,"25021","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,1,1,9,2014,"1"
"11322","Medway","Town","Norfolk","Open town meeting","12752.0",1713,2014-08-25,2017,"25021","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,1,1,9,2014,"1"
"11323","Medway","Town","Norfolk","Open town meeting","12752.0",1713,2014-08-25,2017,"25021","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,1,1,9,2014,"1"
"11324","Medway","Town","Norfolk","Open town meeting","12752.0",1713,2014-08-25,2017,"25021","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,1,1,9,2014,"1"
"11325","Medway","Town","Norfolk","Open town meeting","12752.0",1713,2014-08-25,2017,"25021","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,1,1,9,2014,"1"
"11326","Medway","Town","Norfolk","Open town meeting","12752.0",1713,2014-08-25,2017,"25021","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,1,1,9,2014,"1"
"11327","Medway","Town","Norfolk","Open town meeting","12752.0",1713,2014-08-25,2017,"25021","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,1,1,9,2014,"1"
"11328","Medway","Town","Norfolk","Open town meeting","12752.0",1713,2014-08-25,2017,"25021","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,1,1,9,2014,"1"
"11329","Melrose","City","Middlesex","Mayor-aldermen","26983.0",1850,2014-07-01,2011,"25017","Massachusetts",1,7,2,4,6,8,2,4,3,4,3,5,5,2,5,2,6,3,4,2014,"0"
"11330","Melrose","City","Middlesex","Mayor-aldermen","26983.0",1850,2014-07-01,2011,"25017","Massachusetts",1,7,2,4,6,8,2,4,3,4,3,5,5,2,5,2,6,3,4,2014,"0"
"11331","Melrose","City","Middlesex","Mayor-aldermen","26983.0",1850,2014-07-01,2011,"25017","Massachusetts",1,7,2,4,6,8,2,4,3,4,3,5,5,2,5,2,6,3,4,2014,"0"
"11332","Melrose","City","Middlesex","Mayor-aldermen","26983.0",1850,2014-07-01,2011,"25017","Massachusetts",1,7,2,4,6,8,2,4,3,4,3,5,5,2,5,2,6,3,4,2014,"0"
"11333","Melrose","City","Middlesex","Mayor-aldermen","26983.0",1850,2014-07-01,2011,"25017","Massachusetts",1,7,2,4,6,8,2,4,3,4,3,5,5,2,5,2,6,3,4,2014,"0"
"11334","Melrose","City","Middlesex","Mayor-aldermen","26983.0",1850,2014-07-01,2011,"25017","Massachusetts",1,7,2,4,6,8,2,4,3,4,3,5,5,2,5,2,6,3,4,2014,"0"
"11335","Melrose","City","Middlesex","Mayor-aldermen","26983.0",1850,2014-07-01,2011,"25017","Massachusetts",1,7,2,4,6,8,2,4,3,4,3,5,5,2,5,2,6,3,4,2014,"0"
"11336","Melrose","City","Middlesex","Mayor-aldermen","26983.0",1850,2014-07-01,2011,"25017","Massachusetts",1,7,2,4,6,8,2,4,3,4,3,5,5,2,5,2,6,3,4,2014,"0"
"11337","Melrose","City","Middlesex","Mayor-aldermen","26983.0",1850,2014-07-01,2010,"25017","Massachusetts",2,6,2,3,6,9,2,3,4,3,2,7,3,3,5,3,6,2,3,2014,"0"
"11338","Melrose","City","Middlesex","Mayor-aldermen","26983.0",1850,2014-07-01,2010,"25017","Massachusetts",2,6,2,3,6,9,2,3,4,3,2,7,3,3,5,3,6,2,3,2014,"0"
"11339","Melrose","City","Middlesex","Mayor-aldermen","26983.0",1850,2014-07-01,2010,"25017","Massachusetts",2,6,2,3,6,9,2,3,4,3,2,7,3,3,5,3,6,2,3,2014,"0"
"11340","Melrose","City","Middlesex","Mayor-aldermen","26983.0",1850,2014-07-01,2010,"25017","Massachusetts",2,6,2,3,6,9,2,3,4,3,2,7,3,3,5,3,6,2,3,2014,"0"
"11341","Melrose","City","Middlesex","Mayor-aldermen","26983.0",1850,2014-07-01,2010,"25017","Massachusetts",2,6,2,3,6,9,2,3,4,3,2,7,3,3,5,3,6,2,3,2014,"0"
"11342","Melrose","City","Middlesex","Mayor-aldermen","26983.0",1850,2014-07-01,2010,"25017","Massachusetts",2,6,2,3,6,9,2,3,4,3,2,7,3,3,5,3,6,2,3,2014,"0"
"11343","Melrose","City","Middlesex","Mayor-aldermen","26983.0",1850,2014-07-01,2010,"25017","Massachusetts",2,6,2,3,6,9,2,3,4,3,2,7,3,3,5,3,6,2,3,2014,"0"
"11344","Melrose","City","Middlesex","Mayor-aldermen","26983.0",1850,2014-07-01,2010,"25017","Massachusetts",2,6,2,3,6,9,2,3,4,3,2,7,3,3,5,3,6,2,3,2014,"0"
"11345","Melrose","City","Middlesex","Mayor-aldermen","26983.0",1850,2014-07-01,2012,"25017","Massachusetts",1,8,2,4,3,6,2,2,2,3,4,5,4,1,6,3,5,2,4,2014,"0"
"11346","Melrose","City","Middlesex","Mayor-aldermen","26983.0",1850,2014-07-01,2012,"25017","Massachusetts",1,8,2,4,3,6,2,2,2,3,4,5,4,1,6,3,5,2,4,2014,"0"
"11347","Melrose","City","Middlesex","Mayor-aldermen","26983.0",1850,2014-07-01,2012,"25017","Massachusetts",1,8,2,4,3,6,2,2,2,3,4,5,4,1,6,3,5,2,4,2014,"0"
"11348","Melrose","City","Middlesex","Mayor-aldermen","26983.0",1850,2014-07-01,2012,"25017","Massachusetts",1,8,2,4,3,6,2,2,2,3,4,5,4,1,6,3,5,2,4,2014,"0"
"11349","Melrose","City","Middlesex","Mayor-aldermen","26983.0",1850,2014-07-01,2012,"25017","Massachusetts",1,8,2,4,3,6,2,2,2,3,4,5,4,1,6,3,5,2,4,2014,"0"
"11350","Melrose","City","Middlesex","Mayor-aldermen","26983.0",1850,2014-07-01,2012,"25017","Massachusetts",1,8,2,4,3,6,2,2,2,3,4,5,4,1,6,3,5,2,4,2014,"0"
"11351","Melrose","City","Middlesex","Mayor-aldermen","26983.0",1850,2014-07-01,2012,"25017","Massachusetts",1,8,2,4,3,6,2,2,2,3,4,5,4,1,6,3,5,2,4,2014,"0"
"11352","Melrose","City","Middlesex","Mayor-aldermen","26983.0",1850,2014-07-01,2012,"25017","Massachusetts",1,8,2,4,3,6,2,2,2,3,4,5,4,1,6,3,5,2,4,2014,"0"
"11353","Melrose","City","Middlesex","Mayor-aldermen","26983.0",1850,2014-07-01,2013,"25017","Massachusetts",1,8,1,4,2,7,2,1,2,2,4,4,5,2,4,3,5,2,2,2014,"0"
"11354","Melrose","City","Middlesex","Mayor-aldermen","26983.0",1850,2014-07-01,2013,"25017","Massachusetts",1,8,1,4,2,7,2,1,2,2,4,4,5,2,4,3,5,2,2,2014,"0"
"11355","Melrose","City","Middlesex","Mayor-aldermen","26983.0",1850,2014-07-01,2013,"25017","Massachusetts",1,8,1,4,2,7,2,1,2,2,4,4,5,2,4,3,5,2,2,2014,"0"
"11356","Melrose","City","Middlesex","Mayor-aldermen","26983.0",1850,2014-07-01,2013,"25017","Massachusetts",1,8,1,4,2,7,2,1,2,2,4,4,5,2,4,3,5,2,2,2014,"0"
"11357","Melrose","City","Middlesex","Mayor-aldermen","26983.0",1850,2014-07-01,2013,"25017","Massachusetts",1,8,1,4,2,7,2,1,2,2,4,4,5,2,4,3,5,2,2,2014,"0"
"11358","Melrose","City","Middlesex","Mayor-aldermen","26983.0",1850,2014-07-01,2013,"25017","Massachusetts",1,8,1,4,2,7,2,1,2,2,4,4,5,2,4,3,5,2,2,2014,"0"
"11359","Melrose","City","Middlesex","Mayor-aldermen","26983.0",1850,2014-07-01,2013,"25017","Massachusetts",1,8,1,4,2,7,2,1,2,2,4,4,5,2,4,3,5,2,2,2014,"0"
"11360","Melrose","City","Middlesex","Mayor-aldermen","26983.0",1850,2014-07-01,2013,"25017","Massachusetts",1,8,1,4,2,7,2,1,2,2,4,4,5,2,4,3,5,2,2,2014,"0"
"11361","Melrose","City","Middlesex","Mayor-aldermen","26983.0",1850,2014-07-01,2014,"25017","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,5,2,6,2014,"1"
"11362","Melrose","City","Middlesex","Mayor-aldermen","26983.0",1850,2014-07-01,2014,"25017","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,5,2,6,2014,"1"
"11363","Melrose","City","Middlesex","Mayor-aldermen","26983.0",1850,2014-07-01,2014,"25017","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,5,2,6,2014,"1"
"11364","Melrose","City","Middlesex","Mayor-aldermen","26983.0",1850,2014-07-01,2014,"25017","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,5,2,6,2014,"1"
"11365","Melrose","City","Middlesex","Mayor-aldermen","26983.0",1850,2014-07-01,2014,"25017","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,5,2,6,2014,"1"
"11366","Melrose","City","Middlesex","Mayor-aldermen","26983.0",1850,2014-07-01,2014,"25017","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,5,2,6,2014,"1"
"11367","Melrose","City","Middlesex","Mayor-aldermen","26983.0",1850,2014-07-01,2014,"25017","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,5,2,6,2014,"1"
"11368","Melrose","City","Middlesex","Mayor-aldermen","26983.0",1850,2014-07-01,2014,"25017","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,5,2,6,2014,"1"
"11369","Melrose","City","Middlesex","Mayor-aldermen","26983.0",1850,2014-07-01,2015,"25017","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,5,2,4,2014,"1"
"11370","Melrose","City","Middlesex","Mayor-aldermen","26983.0",1850,2014-07-01,2015,"25017","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,5,2,4,2014,"1"
"11371","Melrose","City","Middlesex","Mayor-aldermen","26983.0",1850,2014-07-01,2015,"25017","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,5,2,4,2014,"1"
"11372","Melrose","City","Middlesex","Mayor-aldermen","26983.0",1850,2014-07-01,2015,"25017","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,5,2,4,2014,"1"
"11373","Melrose","City","Middlesex","Mayor-aldermen","26983.0",1850,2014-07-01,2015,"25017","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,5,2,4,2014,"1"
"11374","Melrose","City","Middlesex","Mayor-aldermen","26983.0",1850,2014-07-01,2015,"25017","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,5,2,4,2014,"1"
"11375","Melrose","City","Middlesex","Mayor-aldermen","26983.0",1850,2014-07-01,2015,"25017","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,5,2,4,2014,"1"
"11376","Melrose","City","Middlesex","Mayor-aldermen","26983.0",1850,2014-07-01,2015,"25017","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,5,2,4,2014,"1"
"11377","Melrose","City","Middlesex","Mayor-aldermen","26983.0",1850,2014-07-01,2016,"25017","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,3,5,2,6,2014,"1"
"11378","Melrose","City","Middlesex","Mayor-aldermen","26983.0",1850,2014-07-01,2016,"25017","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,3,5,2,6,2014,"1"
"11379","Melrose","City","Middlesex","Mayor-aldermen","26983.0",1850,2014-07-01,2016,"25017","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,3,5,2,6,2014,"1"
"11380","Melrose","City","Middlesex","Mayor-aldermen","26983.0",1850,2014-07-01,2016,"25017","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,3,5,2,6,2014,"1"
"11381","Melrose","City","Middlesex","Mayor-aldermen","26983.0",1850,2014-07-01,2016,"25017","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,3,5,2,6,2014,"1"
"11382","Melrose","City","Middlesex","Mayor-aldermen","26983.0",1850,2014-07-01,2016,"25017","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,3,5,2,6,2014,"1"
"11383","Melrose","City","Middlesex","Mayor-aldermen","26983.0",1850,2014-07-01,2016,"25017","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,3,5,2,6,2014,"1"
"11384","Melrose","City","Middlesex","Mayor-aldermen","26983.0",1850,2014-07-01,2016,"25017","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,3,5,2,6,2014,"1"
"11385","Melrose","City","Middlesex","Mayor-aldermen","26983.0",1850,2014-07-01,2017,"25017","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,3,2,10,2014,"1"
"11386","Melrose","City","Middlesex","Mayor-aldermen","26983.0",1850,2014-07-01,2017,"25017","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,3,2,10,2014,"1"
"11387","Melrose","City","Middlesex","Mayor-aldermen","26983.0",1850,2014-07-01,2017,"25017","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,3,2,10,2014,"1"
"11388","Melrose","City","Middlesex","Mayor-aldermen","26983.0",1850,2014-07-01,2017,"25017","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,3,2,10,2014,"1"
"11389","Melrose","City","Middlesex","Mayor-aldermen","26983.0",1850,2014-07-01,2017,"25017","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,3,2,10,2014,"1"
"11390","Melrose","City","Middlesex","Mayor-aldermen","26983.0",1850,2014-07-01,2017,"25017","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,3,2,10,2014,"1"
"11391","Melrose","City","Middlesex","Mayor-aldermen","26983.0",1850,2014-07-01,2017,"25017","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,3,2,10,2014,"1"
"11392","Melrose","City","Middlesex","Mayor-aldermen","26983.0",1850,2014-07-01,2017,"25017","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,3,2,10,2014,"1"
"11393","Mendon","Town","Worcester","Open town meeting","5839.0",1667,2015-08-01,2011,"25027","Massachusetts",11,12,9,9,5,13,6,12,6,7,9,8,12,10,10,12,10,8,12,2015,"0"
"11394","Mendon","Town","Worcester","Open town meeting","5839.0",1667,2015-08-01,2011,"25027","Massachusetts",11,12,9,9,5,13,6,12,6,7,9,8,12,10,10,12,10,8,12,2015,"0"
"11395","Mendon","Town","Worcester","Open town meeting","5839.0",1667,2015-08-01,2011,"25027","Massachusetts",11,12,9,9,5,13,6,12,6,7,9,8,12,10,10,12,10,8,12,2015,"0"
"11396","Mendon","Town","Worcester","Open town meeting","5839.0",1667,2015-08-01,2011,"25027","Massachusetts",11,12,9,9,5,13,6,12,6,7,9,8,12,10,10,12,10,8,12,2015,"0"
"11397","Mendon","Town","Worcester","Open town meeting","5839.0",1667,2015-08-01,2011,"25027","Massachusetts",11,12,9,9,5,13,6,12,6,7,9,8,12,10,10,12,10,8,12,2015,"0"
"11398","Mendon","Town","Worcester","Open town meeting","5839.0",1667,2015-08-01,2011,"25027","Massachusetts",11,12,9,9,5,13,6,12,6,7,9,8,12,10,10,12,10,8,12,2015,"0"
"11399","Mendon","Town","Worcester","Open town meeting","5839.0",1667,2015-08-01,2011,"25027","Massachusetts",11,12,9,9,5,13,6,12,6,7,9,8,12,10,10,12,10,8,12,2015,"0"
"11400","Mendon","Town","Worcester","Open town meeting","5839.0",1667,2015-08-01,2011,"25027","Massachusetts",11,12,9,9,5,13,6,12,6,7,9,8,12,10,10,12,10,8,12,2015,"0"
"11401","Mendon","Town","Worcester","Open town meeting","5839.0",1667,2015-08-01,2010,"25027","Massachusetts",13,12,11,9,4,14,7,11,9,8,6,5,9,9,9,12,10,9,5,2015,"0"
"11402","Mendon","Town","Worcester","Open town meeting","5839.0",1667,2015-08-01,2010,"25027","Massachusetts",13,12,11,9,4,14,7,11,9,8,6,5,9,9,9,12,10,9,5,2015,"0"
"11403","Mendon","Town","Worcester","Open town meeting","5839.0",1667,2015-08-01,2010,"25027","Massachusetts",13,12,11,9,4,14,7,11,9,8,6,5,9,9,9,12,10,9,5,2015,"0"
"11404","Mendon","Town","Worcester","Open town meeting","5839.0",1667,2015-08-01,2010,"25027","Massachusetts",13,12,11,9,4,14,7,11,9,8,6,5,9,9,9,12,10,9,5,2015,"0"
"11405","Mendon","Town","Worcester","Open town meeting","5839.0",1667,2015-08-01,2010,"25027","Massachusetts",13,12,11,9,4,14,7,11,9,8,6,5,9,9,9,12,10,9,5,2015,"0"
"11406","Mendon","Town","Worcester","Open town meeting","5839.0",1667,2015-08-01,2010,"25027","Massachusetts",13,12,11,9,4,14,7,11,9,8,6,5,9,9,9,12,10,9,5,2015,"0"
"11407","Mendon","Town","Worcester","Open town meeting","5839.0",1667,2015-08-01,2010,"25027","Massachusetts",13,12,11,9,4,14,7,11,9,8,6,5,9,9,9,12,10,9,5,2015,"0"
"11408","Mendon","Town","Worcester","Open town meeting","5839.0",1667,2015-08-01,2010,"25027","Massachusetts",13,12,11,9,4,14,7,11,9,8,6,5,9,9,9,12,10,9,5,2015,"0"
"11409","Mendon","Town","Worcester","Open town meeting","5839.0",1667,2015-08-01,2012,"25027","Massachusetts",12,12,9,9,4,14,8,12,7,7,9,8,13,9,8,12,10,10,13,2015,"0"
"11410","Mendon","Town","Worcester","Open town meeting","5839.0",1667,2015-08-01,2012,"25027","Massachusetts",12,12,9,9,4,14,8,12,7,7,9,8,13,9,8,12,10,10,13,2015,"0"
"11411","Mendon","Town","Worcester","Open town meeting","5839.0",1667,2015-08-01,2012,"25027","Massachusetts",12,12,9,9,4,14,8,12,7,7,9,8,13,9,8,12,10,10,13,2015,"0"
"11412","Mendon","Town","Worcester","Open town meeting","5839.0",1667,2015-08-01,2012,"25027","Massachusetts",12,12,9,9,4,14,8,12,7,7,9,8,13,9,8,12,10,10,13,2015,"0"
"11413","Mendon","Town","Worcester","Open town meeting","5839.0",1667,2015-08-01,2012,"25027","Massachusetts",12,12,9,9,4,14,8,12,7,7,9,8,13,9,8,12,10,10,13,2015,"0"
"11414","Mendon","Town","Worcester","Open town meeting","5839.0",1667,2015-08-01,2012,"25027","Massachusetts",12,12,9,9,4,14,8,12,7,7,9,8,13,9,8,12,10,10,13,2015,"0"
"11415","Mendon","Town","Worcester","Open town meeting","5839.0",1667,2015-08-01,2012,"25027","Massachusetts",12,12,9,9,4,14,8,12,7,7,9,8,13,9,8,12,10,10,13,2015,"0"
"11416","Mendon","Town","Worcester","Open town meeting","5839.0",1667,2015-08-01,2012,"25027","Massachusetts",12,12,9,9,4,14,8,12,7,7,9,8,13,9,8,12,10,10,13,2015,"0"
"11417","Mendon","Town","Worcester","Open town meeting","5839.0",1667,2015-08-01,2013,"25027","Massachusetts",12,12,10,8,5,14,8,11,8,7,9,7,13,8,9,12,9,10,10,2015,"0"
"11418","Mendon","Town","Worcester","Open town meeting","5839.0",1667,2015-08-01,2013,"25027","Massachusetts",12,12,10,8,5,14,8,11,8,7,9,7,13,8,9,12,9,10,10,2015,"0"
"11419","Mendon","Town","Worcester","Open town meeting","5839.0",1667,2015-08-01,2013,"25027","Massachusetts",12,12,10,8,5,14,8,11,8,7,9,7,13,8,9,12,9,10,10,2015,"0"
"11420","Mendon","Town","Worcester","Open town meeting","5839.0",1667,2015-08-01,2013,"25027","Massachusetts",12,12,10,8,5,14,8,11,8,7,9,7,13,8,9,12,9,10,10,2015,"0"
"11421","Mendon","Town","Worcester","Open town meeting","5839.0",1667,2015-08-01,2013,"25027","Massachusetts",12,12,10,8,5,14,8,11,8,7,9,7,13,8,9,12,9,10,10,2015,"0"
"11422","Mendon","Town","Worcester","Open town meeting","5839.0",1667,2015-08-01,2013,"25027","Massachusetts",12,12,10,8,5,14,8,11,8,7,9,7,13,8,9,12,9,10,10,2015,"0"
"11423","Mendon","Town","Worcester","Open town meeting","5839.0",1667,2015-08-01,2013,"25027","Massachusetts",12,12,10,8,5,14,8,11,8,7,9,7,13,8,9,12,9,10,10,2015,"0"
"11424","Mendon","Town","Worcester","Open town meeting","5839.0",1667,2015-08-01,2013,"25027","Massachusetts",12,12,10,8,5,14,8,11,8,7,9,7,13,8,9,12,9,10,10,2015,"0"
"11425","Mendon","Town","Worcester","Open town meeting","5839.0",1667,2015-08-01,2014,"25027","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,9,12,11,8,10,2015,"0"
"11426","Mendon","Town","Worcester","Open town meeting","5839.0",1667,2015-08-01,2014,"25027","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,9,12,11,8,10,2015,"0"
"11427","Mendon","Town","Worcester","Open town meeting","5839.0",1667,2015-08-01,2014,"25027","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,9,12,11,8,10,2015,"0"
"11428","Mendon","Town","Worcester","Open town meeting","5839.0",1667,2015-08-01,2014,"25027","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,9,12,11,8,10,2015,"0"
"11429","Mendon","Town","Worcester","Open town meeting","5839.0",1667,2015-08-01,2014,"25027","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,9,12,11,8,10,2015,"0"
"11430","Mendon","Town","Worcester","Open town meeting","5839.0",1667,2015-08-01,2014,"25027","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,9,12,11,8,10,2015,"0"
"11431","Mendon","Town","Worcester","Open town meeting","5839.0",1667,2015-08-01,2014,"25027","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,9,12,11,8,10,2015,"0"
"11432","Mendon","Town","Worcester","Open town meeting","5839.0",1667,2015-08-01,2014,"25027","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,9,12,11,8,10,2015,"0"
"11433","Mendon","Town","Worcester","Open town meeting","5839.0",1667,2015-08-01,2015,"25027","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10,12,12,11,11,2015,"1"
"11434","Mendon","Town","Worcester","Open town meeting","5839.0",1667,2015-08-01,2015,"25027","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10,12,12,11,11,2015,"1"
"11435","Mendon","Town","Worcester","Open town meeting","5839.0",1667,2015-08-01,2015,"25027","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10,12,12,11,11,2015,"1"
"11436","Mendon","Town","Worcester","Open town meeting","5839.0",1667,2015-08-01,2015,"25027","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10,12,12,11,11,2015,"1"
"11437","Mendon","Town","Worcester","Open town meeting","5839.0",1667,2015-08-01,2015,"25027","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10,12,12,11,11,2015,"1"
"11438","Mendon","Town","Worcester","Open town meeting","5839.0",1667,2015-08-01,2015,"25027","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10,12,12,11,11,2015,"1"
"11439","Mendon","Town","Worcester","Open town meeting","5839.0",1667,2015-08-01,2015,"25027","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10,12,12,11,11,2015,"1"
"11440","Mendon","Town","Worcester","Open town meeting","5839.0",1667,2015-08-01,2015,"25027","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10,12,12,11,11,2015,"1"
"11441","Mendon","Town","Worcester","Open town meeting","5839.0",1667,2015-08-01,2016,"25027","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,7,11,9,9,12,2015,"1"
"11442","Mendon","Town","Worcester","Open town meeting","5839.0",1667,2015-08-01,2016,"25027","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,7,11,9,9,12,2015,"1"
"11443","Mendon","Town","Worcester","Open town meeting","5839.0",1667,2015-08-01,2016,"25027","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,7,11,9,9,12,2015,"1"
"11444","Mendon","Town","Worcester","Open town meeting","5839.0",1667,2015-08-01,2016,"25027","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,7,11,9,9,12,2015,"1"
"11445","Mendon","Town","Worcester","Open town meeting","5839.0",1667,2015-08-01,2016,"25027","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,7,11,9,9,12,2015,"1"
"11446","Mendon","Town","Worcester","Open town meeting","5839.0",1667,2015-08-01,2016,"25027","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,7,11,9,9,12,2015,"1"
"11447","Mendon","Town","Worcester","Open town meeting","5839.0",1667,2015-08-01,2016,"25027","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,7,11,9,9,12,2015,"1"
"11448","Mendon","Town","Worcester","Open town meeting","5839.0",1667,2015-08-01,2016,"25027","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,7,11,9,9,12,2015,"1"
"11449","Mendon","Town","Worcester","Open town meeting","5839.0",1667,2015-08-01,2017,"25027","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,11,11,6,8,12,2015,"1"
